#OTU ID	F.1.A_F	F.2.A_F	F.3.A_F	F.4.A_F	F.5.A_F	F.6.A_F	F.7.A_F	F.8.A_F	F.9.A_F	F.10.A_F	F.11.A_F	F.12.A_F	F.13.A_F	F.14.A_F	F.15.A_F	F.1.M_F	F.2.M_F	F.3.M_F	F.4.M_F	F.5.M_F	F.6.M_F	F.7.M_F	F.8.M_F	F.9.M_F	F.11.M_F	F.12.M_F	F.13.M_F	F.14.M_F	F.15.M_F	F.1.O_F	F.2.O_F	F.3.O_F	F.4.O_F	F.5.O_F	F.6.O_F	F.7.O_F	F.8.O_F	F.9.O_F	F.10.O_F	F.11.O_F	F.12.O_F	F.13.O_F	F.14.O_F	F.15.O_F	S.1.A_F	S.2.A_F	S.3.A_F	S.4.A_F	S.5.A_F	S.6.A_F	S.7.A_F	S.8.A_F	S.9.A_F	S.10.A_F	S.11.A_F	S.12.A_F	S.13.A_F	S.14.A_F	S.15.A_F	S.1.M_F	S.2.M_F	S.3.M_F	S.4.M_F	S.5.M_F	S.6.M_F	S.7.M_F	S.8.M_F	S.9.M_F	S.10.M_F	S.11.M_F	S.12.M_F	S.13.M_F	S.14.M_F	S.15.M_F	S.1.O_F	S.2.O_F	S.3.O_F	S.4.O_F	S.5.O_F	S.6.O_F	S.7.O_F	S.8.O_F	S.9.O_F	S.10.O_F	S.11.O_F	S.12.O_F	S.13.O_F	S.14.O_F	S.15.O_F	taxonomy
2ac8bdefc98c9ae754e08347b8bfba23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;BF;Cephalobidae;Pseudacrobeles;Pseudacrobeles_variabilis;2ac8bdefc98c9ae754e08347b8bfba23
61ff6067b91b7c223c6721873d33f13b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	XX;XX;BF;Microlaimidae;Prodesmodora;Prodesmodora_sp._1287;61ff6067b91b7c223c6721873d33f13b
a00e5ca7842478e9a26ccccdf317bd2e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;BF;Microlaimidae;Prodesmodora;Prodesmodora_sp._1287;a00e5ca7842478e9a26ccccdf317bd2e
e6da0ac02b3e708b15f6c22bee8113c5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;BF;Alaimidae;Paramphidelus;Paramphidelus_sp._JH.2004;e6da0ac02b3e708b15f6c22bee8113c5
1f14136c895b0a681baf081a0dfed973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	XX;XX;FF;Aphelenchoididae;Aphelenchoides;Aphelenchoides_cf._bicaudatus_MHMH.2008;1f14136c895b0a681baf081a0dfed973
f0ce7183117df8f8955cfa1b96c93e19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	XX;XX;FF;Aphelenchoididae;Aphelenchoides;Aphelenchoides_sp._K1_WY.2008;f0ce7183117df8f8955cfa1b96c93e19
e6caec72cc9fa9f1a761a5ccaaa8d2e5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;FF;Diphtherophoridae;Tylolaimophorus;Tylolaimophorus_minor;e6caec72cc9fa9f1a761a5ccaaa8d2e5
f830ab415cf058ac1be518f5379cec94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;OM;Qudsianematidae;Allodorylaimus;Allodorylaimus_sp._PDL.2005;f830ab415cf058ac1be518f5379cec94
6e9fd12a4c5cc8c9e167d4842234a2b0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;PP;Anguinidae;Ditylenchus;Ditylenchus_adasi;6e9fd12a4c5cc8c9e167d4842234a2b0
e7af8a64b667938cdfbee743b7c44516	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;PP;Anguinidae;Ditylenchus;Ditylenchus_halictus;e7af8a64b667938cdfbee743b7c44516
2f7f1327e23f0424c021210296f32c3d	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;PP;Anguinidae;Pseudhalenchus;Pseudhalenchus_minutus;2f7f1327e23f0424c021210296f32c3d
8ec55c3fbbe1e3469e3f3a456fc53baf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;PP;Merliniidae;Geocenamus;Geocenamus_quadrifer;8ec55c3fbbe1e3469e3f3a456fc53baf
3368bb9c641a242a87849531faa0c78c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;BF;Alaimidae;Alaimus;Alaimus_sp._PDL.2005;3368bb9c641a242a87849531faa0c78c
1eb50ede8d8daea83bc067de9dca737b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;BF;Prismatolaimidae;Prismatolaimus;Prismatolaimus_intermedius;1eb50ede8d8daea83bc067de9dca737b
3fdc3b3f5535d4645f471516e8090a72	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;OM;Dorylaimidae;Mesodorylaimus;Mesodorylaimus_japonicus;3fdc3b3f5535d4645f471516e8090a72
564201f0066a42b5dcff8b543619a097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;PP;Anguinidae;Ditylenchus;Ditylenchus_destructor;564201f0066a42b5dcff8b543619a097
dc3c5dd65c0e7dd4c28ec53057e1c6c8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;PP;Anguinidae;Ditylenchus;Ditylenchus_sp._1_JH.2003;dc3c5dd65c0e7dd4c28ec53057e1c6c8
192703379e0d5dbe7cb487f191d2b0ea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	XX;XX;BF;Haliplectidae;Haliplectus;Haliplectus_sp._JH.2004;192703379e0d5dbe7cb487f191d2b0ea
7f056b11aad3cf3e88c4b26771ad9c27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;BF;Microlaimidae;Prodesmodora;Prodesmodora_sp._1338;7f056b11aad3cf3e88c4b26771ad9c27
870ac0dd15694268b50cb8e46c4cb967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;BF;Neodiplogasteridae;Pristionchus;Pristionchus_americanus;870ac0dd15694268b50cb8e46c4cb967
cf3a2ef7be6245b85f080251968684b5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;FF;Aphelenchoididae;Aphelenchoides;Aphelenchoides_sp._H1_WY.2008;cf3a2ef7be6245b85f080251968684b5
6c069f3d9b54e7b9c5c623b3f23017d0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;FF;Diphtherophoridae;Tylolaimophorus;Tylolaimophorus_minor;6c069f3d9b54e7b9c5c623b3f23017d0
bd2d44576ddfa0bae16fd3a97bf04c20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	XX;XX;FF;Diphtherophoridae;Tylolaimophorus;Tylolaimophorus_minor;bd2d44576ddfa0bae16fd3a97bf04c20
f0a08e8cfe2c5a1a83867a4f4c9f3c02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;PP;Merliniidae;Nagelus;Nagelus_obscurus;f0a08e8cfe2c5a1a83867a4f4c9f3c02
aa7adc04822618d46eac446597d1d359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;PP;Pratylenchidae;Pratylenchus;Pratylenchus_goodeyi;aa7adc04822618d46eac446597d1d359
215b20a551989bfd1cfc8be0b0e892fc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	XX;XX;BF;Cephalobidae;Cervidellus;Cervidellus_sp._JH.2004;215b20a551989bfd1cfc8be0b0e892fc
8f100b816cf6d31b64baaadfe9cbb5c0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	XX;XX;BF;Cephalobidae;Zeldia;Zeldia_sp._JH.2004;8f100b816cf6d31b64baaadfe9cbb5c0
8527a758ba57a3245c416216e5ced747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;BF;Monhysteridae;Eumonhystera;Eumonhystera_filiformis;8527a758ba57a3245c416216e5ced747
3ac5007cd18942bb59e79c3c702737ab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	XX;XX;RA;Tylenchidae;Ecphyadophora;Ecphyadophora_tenuissima;3ac5007cd18942bb59e79c3c702737ab
b0dd6cb0a936f637c37af4e4d95d5990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;BF;Cephalobidae;Zeldia;Zeldia_sp._JH.2004;b0dd6cb0a936f637c37af4e4d95d5990
018a3769c71df47a5f8903e42e432e12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;BF;Alaimidae;Alaimus;Alaimus_sp._PDL.2005;018a3769c71df47a5f8903e42e432e12
2892b89466b99e4acf287bbd8feeb79a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	XX;XX;FF;Aphelenchoididae;Aphelenchoides;Aphelenchoides_sp._US01;2892b89466b99e4acf287bbd8feeb79a
c009008deba333729f13e698e7e9acae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;PP;Anguinidae;Ditylenchus;Ditylenchus_destructor;c009008deba333729f13e698e7e9acae
6e35d06309579155a7583c28db7e7543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;PP;Criconematidae;Criconema;Criconema_sp._PDL.2005;6e35d06309579155a7583c28db7e7543
6dbc518019e033c42bf11f5ea6b53f0c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;PP;Merliniidae;Geocenamus;Geocenamus_quadrifer;6dbc518019e033c42bf11f5ea6b53f0c
8ed54fc9b4933461e92d66af27243ecd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;PP;Merliniidae;Geocenamus;Geocenamus_quadrifer;8ed54fc9b4933461e92d66af27243ecd
e0942164f9d216aec35506139b995079	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;PP;Merliniidae;Geocenamus;Geocenamus_quadrifer;e0942164f9d216aec35506139b995079
7bd87094365ef213b4e65e0b3715f308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	XX;XX;PP;Anguinidae;Ditylenchus;Ditylenchus_brevicauda;7bd87094365ef213b4e65e0b3715f308
de2ce5b81e73f595148923c1fc250cdb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;RA;Tylenchidae;Filenchus;Filenchus_sp._1_WB.2009;de2ce5b81e73f595148923c1fc250cdb
ed4ca4a6d38443b9b11a3e7d4ef89cc7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;RA;Tylenchidae;Filenchus;Filenchus_sp._2_WB.2009;ed4ca4a6d38443b9b11a3e7d4ef89cc7
f7d52af62cd723dab61b346379327f01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;RA;Tylenchidae;Lelenchus;Lelenchus_leptosoma;f7d52af62cd723dab61b346379327f01
9882c64a8667ee53164a4ab1462a9afa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;BF;Alaimidae;Alaimus;Alaimus_sp._PDL.2005;9882c64a8667ee53164a4ab1462a9afa
0ae0cc8f18ab5c1d77bf8172dc191d75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;OM;Aporcelaimidae;Aporcelaimellus;Aporcelaimellus_sp._G2;0ae0cc8f18ab5c1d77bf8172dc191d75
8cb5602e594d3e30fbb1c989929423cc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;OM;Aporcelaimidae;Aporcelaimellus;Aporcelaimellus_sp._G2;8cb5602e594d3e30fbb1c989929423cc
dc787f2622c0f6f380a6d5dd77eb3fab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;BF;Microlaimidae;Prodesmodora;Prodesmodora_sp._1338;dc787f2622c0f6f380a6d5dd77eb3fab
f38e93a1f73d3196728f626e223c8ec4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;BF;Prismatolaimidae;Prismatolaimus;Prismatolaimus_intermedius;f38e93a1f73d3196728f626e223c8ec4
b1912264dea0de545adeb557e5b10035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;OM;Aporcelaimidae;Aporcelaimellus;Aporcelaimellus_sp._G2;b1912264dea0de545adeb557e5b10035
6171913450030e740ffe02a9823cb4ad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;PP;Anguinidae;Ditylenchus;Ditylenchus_destructor;6171913450030e740ffe02a9823cb4ad
a26b06fd7be851ba7402fcdf458e2a84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX;XX;PP;Anguinidae;Ditylenchus;Ditylenchus_destructor;a26b06fd7be851ba7402fcdf458e2a84
fbe6c0d5f3700aa5d295487ce09e60fe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	XX;XX;BF;Microlaimidae;Prodesmodora;Prodesmodora_sp._1338;fbe6c0d5f3700aa5d295487ce09e60fe
