#OTU ID	F.1.A_F	F.1.O_F	S.1.A_F	S.1.O_F	F.2.A_F	F.2.O_F	S.2.A_F	S.2.O_F	F.3.A_F	F.3.O_F	S.3.A_F	S.3.O_F	F.4.A_F	F.4.O_F	S.4.A_F	S.4.O_F	F.5.A_F	F.5.O_F	S.5.A_F	S.5.O_F	F.6.A_F	F.6.O_F	S.6.A_F	S.6.O_F	F.7.A_F	F.7.O_F	S.7.A_F	S.7.O_F	F.8.A_F	F.8.O_F	S.8.A_F	S.8.O_F	F.9.A_F	F.9.O_F	S.9.A_F	S.9.O_F	F.10.A_F	F.10.O_F	S.10.A_F	S.10.O_F	F.11.A_F	F.11.O_F	S.11.A_F	S.11.O_F	F.12.A_F	F.12.O_F	S.12.A_F	S.12.O_F	F.13.A_F	F.13.O_F	S.13.A_F	S.13.O_F	F.14.A_F	F.14.O_F	S.14.A_F	S.14.O_F	F.15.A_F	F.15.O_F	S.15.A_F	S.15.O_F	taxonomy
5d86a432f9a365424437dcaf7453eaed	0	0	0	0	0	61	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Apicomplexa;unclassified Apicomplexa;Apicomplexa sp. type N;5d86a432f9a365424437dcaf7453eaed
b05cc6e43b5bebfce45d5a1acbe0d75e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Apicomplexa;unclassified Apicomplexa;Apicomplexa sp. type N;b05cc6e43b5bebfce45d5a1acbe0d75e
0c877f7996ac4b6dc4916d0cf6d7f85c	0	10	0	0	0	42	0	22	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	51	0	Eukaryota;Alveolata;Apicomplexa;unclassified Apicomplexa;Apicomplexa sp. type N;0c877f7996ac4b6dc4916d0cf6d7f85c
da1ce7a9a0a0daa0b1cee29499260685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	56	0	0	0	0	118	0	0	0	0	Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Colpodea;Bryometopida;Bryometopidae;Bryometopus;Bryometopus atypicus;da1ce7a9a0a0daa0b1cee29499260685
6f38d7aec25b6605fb44e1c2ac9870a2	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	8	0	13	0	0	0	0	0	24	0	0	0	13	0	0	8	0	0	56	22	0	7	33	0	9	6	8	0	10	0	35	0	0	9	0	0	71	0	0	46	Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Colpodea;Bryometopida;Bryometopidae;Bryometopus;Bryometopus atypicus;6f38d7aec25b6605fb44e1c2ac9870a2
54f446d592560ca62a64fed94a9701c0	5	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	5	0	0	0	109	16	22	0	25	11	20	0	152	0	152	0	64	40	0	0	Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Colpodea;Bryometopida;Bryometopidae;Bryometopus;Bryometopus atypicus;54f446d592560ca62a64fed94a9701c0
690a0f8411523c2790efe7346695a7cd	0	0	0	0	0	0	0	0	0	0	0	0	29	0	15	0	0	0	0	0	0	0	11	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	20	0	134	0	92	30	36	0	76	0	Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Colpodea;Bryometopida;Kreyellidae;Microdiaphanosoma;Microdiaphanosoma arcuatum;690a0f8411523c2790efe7346695a7cd
1e5a5080c12bf0dcf3fc06960d84f7f4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Colpodea;Bryophryida;Bryophryidae;Bryophrya;Bryophrya gemmea;1e5a5080c12bf0dcf3fc06960d84f7f4
b15d15fc511c5d7b39c05c92df69a816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Colpodea;Bryophryida;Bryophryidae;Bryophrya;Bryophrya gemmea;b15d15fc511c5d7b39c05c92df69a816
96e88ba17dce365230f8af3b8d8241e7	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Colpodea;Bryophryida;Bryophryidae;Bryophrya;Bryophrya gemmea;96e88ba17dce365230f8af3b8d8241e7
